,date,height_RVN,flow_RVN,stock_RVN,open_RVN,high_RVN,low_RVN,close_RVN,adj_close_RVN,volume_RVN,open_BTC,high_BTC,low_BTC,close_BTC,adj_close_BTC,volume_BTC
192,2018-07-14,7600000,7600000,1477885000,0.014200999999999998,0.014756,0.013956,0.014056,0.014056,98926.0,6247.5,6298.189941,6212.220215,6276.120117,6276.120117,2923670016.0
193,2018-07-15,6715000,6715000,1484600000,0.014052,0.01445,0.013791,0.013857,0.013857,129222.0,6272.700195,6403.459961,6256.509765999999,6359.640136999999,6359.640136999999,3285459968.0
194,2018-07-16,6500000,6500000,1491100000,0.013854,0.014463,0.013090000000000001,0.013722999999999999,0.013722999999999999,227466.0,6357.009765999999,6741.75,6357.009765999999,6741.75,6741.75,4725799936.0
195,2018-07-17,6760000,6760000,1497860000,0.013703,0.014872,0.013327,0.014766,0.014766,216712.0,6739.649901999999,7387.240234000001,6684.169922,7321.040039,7321.040039,5961950208.0
196,2018-07-18,7590000,7590000,1505450000,0.014869,0.017252,0.014199000000000002,0.017097,0.017097,298193.0,7315.319823999999,7534.990234000001,7280.470215,7370.779785,7370.779785,6103410176.0
197,2018-07-19,8550000,8550000,1514000000,0.017303,0.017623,0.015957,0.016135,0.016135,391617.0,7378.200195,7494.459961,7295.459961,7466.859863,7466.859863,5111629824.0
198,2018-07-20,7080000,7080000,1521080000,0.016196000000000002,0.017969,0.016025,0.016561000000000003,0.016561000000000003,304685.0,7467.399901999999,7594.669922,7323.259765999999,7354.129883,7354.129883,4936869888.0
199,2018-07-21,7015000,7015000,1528095000,0.016558,0.016587,0.015857,0.016094999999999998,0.016094999999999998,204868.0,7352.720215,7437.640137,7262.410156,7419.290039,7419.290039,3726609920.0
200,2018-07-22,7585000,7585000,1535680000,0.016092,0.017077000000000002,0.016047,0.016687,0.016687,141147.0,7417.799805,7537.950195,7383.819823999999,7418.490234000001,7418.490234000001,3695460096.0
201,2018-07-23,7770000,7770000,1543450000,0.016671000000000002,0.017619,0.015802,0.015802,0.015802,401769.0,7414.709961,7771.5,7409.100098000001,7711.109863,7711.109863,5132480000.0
202,2018-07-24,4965000,4965000,1548415000,0.015915000000000002,0.018162,0.015746,0.018059,0.018059,220296.0,7716.509765999999,8424.269531,7705.5,8424.269531,8424.269531,7277689856.0
203,2018-07-25,4955000,4955000,1553370000,0.017891,0.018433,0.017447999999999998,0.017706,0.017706,357593.0,8379.660156,8416.870117,8086.359863,8181.390137,8181.390137,5845400064.0
204,2018-07-26,10740000,10740000,1564110000,0.017702000000000002,0.018016,0.016845,0.016959000000000002,0.016959000000000002,344813.0,8176.850098000001,8290.330078,7878.709961,7951.580078,7951.580078,4899089920.0
205,2018-07-27,3870000,3870000,1567980000,0.016952000000000002,0.018349,0.016867,0.018181,0.018181,223665.0,7950.399901999999,8262.660156,7839.759765999999,8165.009765999999,8165.009765999999,5195879936.0
206,2018-07-28,3320000,3320000,1571300000,0.018198,0.019747,0.017918,0.018636,0.018636,262185.0,8169.060059,8222.849609,8110.77002,8192.150391,8192.150391,3988750080.0
207,2018-07-29,11830000,11830000,1583130000,0.018688,0.020083,0.018688,0.02,0.02,240365.0,8205.820313,8272.259766,8141.180176000001,8218.459961,8218.459961,4107190016.0
208,2018-07-30,3000000,3000000,1586130000,0.020069,0.023790000000000002,0.019091999999999998,0.021384999999999998,0.021384999999999998,651688.0,8221.580078,8235.5,7917.5,8180.47998,8180.47998,5551400000.0
209,2018-07-31,2735000,2735000,1588865000,0.022775999999999998,0.027543,0.022139,0.023293,0.023293,705793.0,8181.200195,8181.529785,7696.930176000001,7780.439941,7780.439941,5287530000.0
210,2018-08-01,2745000,2745000,1591610000,0.0237,0.030067,0.023116,0.028531,0.028531,1295200.0,7769.040039,7769.040039,7504.950195,7624.910156,7624.910156,4797620000.0
211,2018-08-02,11705000,11705000,1603315000,0.028546,0.029171,0.022795,0.023145,0.023145,793960.0,7634.189941,7712.77002,7523.439941,7567.149901999999,7567.149901999999,4214110000.0
212,2018-08-03,1920000,1920000,1605235000,0.023076,0.023451,0.021526,0.023159,0.023159,489428.0,7562.140137,7562.140137,7328.649901999999,7434.390137,7434.390137,4627150000.0
213,2018-08-04,1625000,1625000,1606860000,0.023175,0.025064,0.022759,0.022861000000000003,0.022861000000000003,209508.0,7438.669922,7497.490234000001,6984.069823999999,7032.850098000001,7032.850098000001,4268390000.0
214,2018-08-05,1560000,1560000,1608420000,0.022807,0.024753999999999998,0.022622999999999997,0.023325,0.023325,288655.0,7031.080078,7102.77002,6940.700195,7068.47998,7068.47998,3679110000.0
215,2018-08-06,1605000,1605000,1610025000,0.023507,0.025169999999999998,0.022446,0.022701,0.022701,328609.0,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000.0
216,2018-08-07,1330000,1330000,1611355000,0.022755,0.023991,0.022343000000000002,0.022624000000000002,0.022624000000000002,393918.0,6958.319823999999,7146.560059,6748.240234000001,6753.120117,6753.120117,4682800000.0
217,2018-08-08,1335000,1335000,1612690000,0.022635,0.022635,0.018404,0.019387,0.019387,291184.0,6746.850098000001,6746.850098000001,6226.220215,6305.799805,6305.799805,5064430000.0
218,2018-08-09,11265000,11265000,1623955000,0.019413999999999997,0.022011000000000003,0.017854,0.021333,0.021333,529711.0,6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000.0
219,2018-08-10,1415000,1415000,1625370000,0.021315,0.021463,0.019581,0.020322,0.020322,303783.0,6571.419922,6591.259765999999,6124.52002,6184.709961,6184.709961,4528680000.0
220,2018-08-11,1380000,1380000,1626750000,0.020382,0.020956,0.019093000000000002,0.020413999999999998,0.020413999999999998,109717.0,6185.790039,6455.740234000001,6109.029785,6295.72998,6295.72998,4047850000.0
221,2018-08-12,1395000,1395000,1628145000,0.020329,0.021314,0.019729,0.020659,0.020659,209396.0,6283.649902,6409.850098,6237.5,6322.689941,6322.689941,5665250000.0
222,2018-08-13,1390000,1390000,1629535000,0.020599,0.02742,0.019826,0.02742,0.02742,870371.0,6341.359863000001,6537.049805,6225.720215,6297.569824,6297.569824,4083980000.0
223,2018-08-14,1600000,1600000,1631135000,0.027086000000000002,0.027468,0.0162,0.019377000000000002,0.019377000000000002,6235520.0,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000.0
224,2018-08-15,1580000,1580000,1632715000,0.019472999999999997,0.020599,0.018579,0.019408,0.019408,1299180.0,6221.419922,6588.490234000001,6221.419922,6308.52002,6308.52002,4895450000.0
225,2018-08-16,11485000,11485000,1644200000,0.018976,0.020268,0.0182,0.018577,0.018577,1210160.0,6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000.0
226,2018-08-17,1760000,1760000,1645960000,0.018511,0.020585,0.018433,0.019867,0.019867,1046130.0,6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000.0
227,2018-08-18,1600000,1600000,1647560000,0.019972999999999998,0.019985,0.018369,0.018793,0.018793,511264.0,6583.430176,6617.350098,6353.72998,6423.759765999999,6423.759765999999,3984520000.0
228,2018-08-19,1345000,1345000,1648905000,0.018797,0.019331,0.018573,0.019282,0.019282,317526.0,6422.569824,6537.97998,6361.549805,6506.069824,6506.069824,3311170000.0
229,2018-08-20,1385000,1385000,1650290000,0.019282,0.019591,0.017737,0.017929,0.017929,491769.0,6500.509765999999,6536.919922,6297.930176,6308.529785,6308.529785,3665100000.0
230,2018-08-21,1200000,1200000,1651490000,0.017913,0.018462,0.016502,0.017212,0.017212,581840.0,6301.069824,6500.870117,6298.240234000001,6488.759765999999,6488.759765999999,3377180000.0
231,2018-08-22,1265000,1265000,1652755000,0.017096,0.019247999999999998,0.016923,0.017343,0.017343,519339.0,6486.25,6816.790039,6310.109863000001,6376.709961,6376.709961,4668110000.0
232,2018-08-23,11180000,11180000,1663935000,0.017497,0.018026,0.016633000000000002,0.017419999999999998,0.017419999999999998,468154.0,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000.0
233,2018-08-24,1705000,1705000,1665640000,0.017474,0.017891999999999998,0.015587,0.01736,0.01736,587075.0,6551.52002,6719.959961,6498.640136999999,6719.959961,6719.959961,4097820000.0
234,2018-08-25,1330000,1330000,1666970000,0.017341,0.017873,0.016125999999999998,0.017605000000000003,0.017605000000000003,247847.0,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000.0
235,2018-08-26,1125000,1125000,1668095000,0.017574,0.019181999999999998,0.016996999999999998,0.018318,0.018318,424256.0,6754.640137,6774.75,6620.75,6707.259765999999,6707.259765999999,3295500000.0
236,2018-08-27,1335000,1335000,1669430000,0.018512999999999998,0.021057,0.018287,0.020556,0.020556,1240030.0,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000.0
237,2018-08-28,1870000,1870000,1671300000,0.020505000000000002,0.023756,0.020269,0.022926,0.022926,976536.0,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000.0
238,2018-08-29,2255000,2255000,1673555000,0.022977,0.024058,0.021503,0.022930000000000002,0.022930000000000002,913828.0,7091.709961,7113.299805,6970.819823999999,7047.160156,7047.160156,4145880000.0
239,2018-08-30,7835000,7835000,1681390000,0.022933000000000002,0.02455,0.022908,0.024354,0.024354,1156580.0,7043.759765999999,7072.689941,6834.689941,6978.22998,6978.22998,4463250000.0
240,2018-08-31,7195000,7195000,1688585000,0.024405,0.024452,0.022653,0.023148,0.023148,642820.0,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000.0
241,2018-09-01,7140000,7140000,1695725000,0.023044,0.023500999999999998,0.022425,0.023347,0.023347,603001.0,7044.810059,7242.290039,7038.049805,7193.25,7193.25,4116050000.0
242,2018-09-02,7025000,7025000,1702750000,0.023415000000000002,0.023479,0.022233000000000003,0.022401,0.022401,445697.0,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000.0
243,2018-09-03,7235000,7235000,1709985000,0.022418,0.023032,0.020728,0.022680000000000002,0.022680000000000002,565939.0,7279.029785,7317.939941,7208.149901999999,7260.060059,7260.060059,4087760000.0
244,2018-09-04,7185000,7185000,1717170000,0.022680000000000002,0.023696000000000002,0.021503,0.022428,0.022428,801959.0,7263.0,7388.259765999999,7255.439941,7361.660156,7361.660156,4273640000.0
245,2018-09-05,7105000,7105000,1724275000,0.022437000000000002,0.022649000000000002,0.019737,0.019737,0.019737,262242.0,7361.459961,7388.430176000001,6792.830078,6792.830078,6792.830078,5800460000.0
246,2018-09-06,7135000,7135000,1731410000,0.019768,0.019768,0.017981999999999998,0.018708000000000002,0.018708000000000002,510888.0,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000.0
247,2018-09-07,7235000,7235000,1738645000,0.018693,0.018963,0.018283,0.018327,0.018327,309697.0,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000.0
248,2018-09-08,7120000,7120000,1745765000,0.018359,0.018484999999999998,0.016763999999999998,0.01684,0.01684,265151.0,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000.0
249,2018-09-09,7070000,7070000,1752835000,0.016835,0.017618,0.016159,0.017086,0.017086,240020.0,6223.379883,6446.259765999999,6201.220215,6300.859863000001,6300.859863000001,3671890000.0
250,2018-09-10,7260000,7260000,1760095000,0.017079,0.017321,0.016734,0.017064,0.017064,265340.0,6301.569824,6374.97998,6292.759765999999,6329.700195,6329.700195,3714100000.0
251,2018-09-11,7200000,7200000,1767295000,0.017057,0.017289,0.015632,0.016308,0.016308,397283.0,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000.0
252,2018-09-12,7090000,7090000,1774385000,0.016255000000000002,0.016474000000000003,0.01493,0.015030000000000002,0.015030000000000002,454423.0,6317.009765999999,6363.870117,6265.089844,6351.799805,6351.799805,4064230000.0
253,2018-09-13,7180000,7180000,1781565000,0.014662999999999999,0.016194999999999998,0.014662999999999999,0.015758,0.015758,474133.0,6354.240234000001,6535.410156,6354.240234000001,6517.310059,6517.310059,4210910000.0
254,2018-09-14,7090000,7090000,1788655000,0.01575,0.015897,0.014750999999999998,0.01523,0.01523,407022.0,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000.0
255,2018-09-15,7155000,7155000,1795810000,0.015249,0.015484999999999999,0.014889,0.015182,0.015182,339237.0,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000.0
256,2018-09-16,7135000,7135000,1802945000,0.015206,0.015206,0.014523,0.01495,0.01495,276099.0,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000.0
257,2018-09-17,7135000,7135000,1810080000,0.014988999999999999,0.01594,0.014717,0.015241,0.015241,564120.0,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000.0
258,2018-09-18,7190000,7190000,1817270000,0.015394999999999999,0.015793,0.014808000000000002,0.015390000000000001,0.015390000000000001,456849.0,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000.0
259,2018-09-19,7185000,7185000,1824455000,0.01541,0.015569,0.014863999999999999,0.0153,0.0153,292622.0,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000.0
260,2018-09-20,7185000,7185000,1831640000,0.015318,0.015402,0.014100999999999999,0.014686000000000001,0.014686000000000001,484036.0,6398.850098,6529.259765999999,6395.950195,6519.669922,6519.669922,4348110000.0
261,2018-09-21,7065000,7065000,1838705000,0.014677,0.015642,0.01456,0.015386000000000002,0.015386000000000002,523044.0,6513.870117,6794.330078,6496.359863000001,6734.950195,6734.950195,6531940000.0
262,2018-09-22,7195000,7195000,1845900000,0.015372,0.015522999999999999,0.014709999999999999,0.014949,0.014949,260607.0,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000.0
263,2018-09-23,7120000,7120000,1853020000,0.014941999999999999,0.015111000000000001,0.014446,0.014759999999999999,0.014759999999999999,354963.0,6715.319823999999,6766.149901999999,6679.419922,6710.629883,6710.629883,4197500000.0
264,2018-09-24,7160000,7160000,1860180000,0.014757,0.015040999999999999,0.013872,0.014283,0.014283,386087.0,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000.0
265,2018-09-25,7200000,7200000,1867380000,0.014144,0.014196,0.013597,0.013878999999999999,0.013878999999999999,385802.0,6603.640136999999,6603.640136999999,6381.859863000001,6446.470215,6446.470215,4726180000.0
266,2018-09-26,7035000,7035000,1874415000,0.013866999999999999,0.014176,0.013461,0.013969999999999998,0.013969999999999998,469085.0,6452.790039,6585.910156,6397.890136999999,6495.0,6495.0,4437300000.0
267,2018-09-27,7250000,7250000,1881665000,0.013946,0.014783000000000001,0.013946,0.014633000000000002,0.014633000000000002,466520.0,6495.290039,6712.100098000001,6464.950195,6676.75,6676.75,4606810000.0
268,2018-09-28,7195000,7195000,1888860000,0.014629,0.014809000000000001,0.013794999999999998,0.014106,0.014106,358970.0,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000.0
269,2018-09-29,7090000,7090000,1895950000,0.014093000000000001,0.014105000000000001,0.013687000000000001,0.014028,0.014028,285936.0,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000.0
270,2018-09-30,7160000,7160000,1903110000,0.014027000000000001,0.014428,0.013916,0.014308000000000001,0.014308000000000001,388915.0,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000.0
271,2018-10-01,7180000,7180000,1910290000,0.01425,0.043006,0.01425,0.015944999999999997,0.015944999999999997,579211.0,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000.0
272,2018-10-02,7175000,7175000,1917465000,0.015754,0.017079,0.014974000000000001,0.014998,0.014998,840977.0,6593.240234000001,6611.839844,6537.899902,6556.100098,6556.100098,3979260000.0
273,2018-10-03,7090000,7090000,1924555000,0.015055,0.015588999999999999,0.014677,0.015397999999999998,0.015397999999999998,313054.0,6553.859863000001,6571.459961,6454.029785,6502.589844,6502.589844,3887310000.0
274,2018-10-04,7175000,7175000,1931730000,0.015374,0.016418000000000002,0.015142,0.015934,0.015934,348689.0,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000.0
275,2018-10-05,7100000,7100000,1938830000,0.015978,0.016153,0.015503,0.01596,0.01596,283735.0,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000.0
276,2018-10-06,7255000,7255000,1946085000,0.0159,0.016217,0.015733,0.016217,0.016217,220003.0,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000.0
277,2018-10-07,7175000,7175000,1953260000,0.016191999999999998,0.016191999999999998,0.015211,0.015427000000000001,0.015427000000000001,246674.0,6590.680176,6641.490234000001,6557.040039,6602.950195,6602.950195,3306630000.0
278,2018-10-08,7090000,7090000,1960350000,0.015383,0.01576,0.015146000000000001,0.015527000000000001,0.015527000000000001,221946.0,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000.0
279,2018-10-09,7200000,7200000,1967550000,0.015531,0.015746,0.014915000000000001,0.015415,0.015415,267394.0,6653.080078,6661.410156,6606.939941,6642.640136999999,6642.640136999999,3580810000.0
280,2018-10-10,7190000,7190000,1974740000,0.015294,0.015401,0.014704,0.015113999999999999,0.015113999999999999,197436.0,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000.0
281,2018-10-11,7180000,7180000,1981920000,0.015102,0.023938,0.013831999999999999,0.019601,0.019601,7353610.0,6586.740234000001,6586.740234000001,6243.740234000001,6256.240234000001,6256.240234000001,5181640000.0
282,2018-10-12,7180000,7180000,1989100000,0.019295,0.021805,0.01685,0.01961,0.01961,12237100.0,6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000.0
283,2018-10-13,7100000,7100000,1996200000,0.019222,0.020983,0.018767,0.019311000000000002,0.019311000000000002,7432910.0,6278.080078,6308.509765999999,6259.810059,6285.990234000001,6285.990234000001,3064030000.0
284,2018-10-14,7135000,7135000,2003335000,0.019246,0.019402000000000003,0.017371,0.017731999999999998,0.017731999999999998,3121890.0,6288.490234000001,6363.209961,6280.149902,6290.930176,6290.930176,3085320000.0
